Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
130.6,32020,119,119.6,21926,1.061540766,0.094719684,0.008906005,1.061540766,0.094719684,2.224106005,1,0
130.6,34396,75,127.4,23546,3.130557653,0.007033805,0.001835243,3.130557653,0.007033805,0.642635243,1,0
130.7,28388,272,107.1,21725,1.292514194,0.065200243,0.707733335,1.292514194,0.065200243,5.422133335,1,0
130.7,33707,70,125.2,23090,1.586920301,0.062686648,0.003231951,1.586920301,0.062686648,1.102431951,1,0
130.7,34353,134,127.3,23434,3.482105136,0.016148962,0.001480403,3.482105136,0.016148962,0.668280403,1,0
130.7,34663,0,128.3,23895,0.867286978,0.143433373,0.014621996,0.867286978,0.143433373,0.486221996,0,0
130.7,31058,328,116.4,19602,0.971016883,0.156023295,0.860856436,0.971016883,0.156023295,3.722856436,1,0
130.7,30201,307,113.4,23664,2.186181582,0.103194338,0.420886444,2.186181582,0.103194338,3.879286444,1,0
130.7,33309,0,123.8,22977,1.165337466,0.066947628,0.00351648,1.165337466,0.066947628,1.38711648,0,0
130.7,33509,37,124.5,23060,3.146973867,0.123115549,0.051103026,3.146973867,0.123115549,1.280303026,2,0
130.7,29995,18,112.7,18928,-2.265080764,0.127720548,7.898641395,-2.265080764,0.127720548,11.4922414,2,0
130.7,32583,183,121.4,22227,0.31743577,0.09450031,0.011478362,0.31743577,0.09450031,1.862278362,1,0
130.7,29207,0,110,21069,0.629369724,0.123357741,5.322653436,0.629369724,0.123357741,9.463453436,0,0
130.7,22528,0,87.2,15087,-1.360341654,0.17543294,1.009426935,-1.360341654,0.17543294,9.712626935,0,0
130.7,31215,486,116.8,19682,3.822048342,0.051276044,1.469079764,3.822048342,0.051276044,4.245079764,1,0
130.7,32729,142,121.9,22294,-0.577426519,0.009832166,0.105993028,-0.577426519,0.009832166,1.863593028,1,0
130.7,30067,5,112.9,22730,2.719832706,0.045628635,0.008229684,2.719832706,0.045628635,3.564629684,1,0
130.7,35070,0,129.6,23104,0.190396885,0.1341896,0.736448862,0.190396885,0.1341896,0.947648862,0,0
130.7,25544,0,97.4,15643,1.189150748,0.032055885,1.731462449,1.189150748,0.032055885,8.387062449,0,0
130.7,31791,476,118.7,18439,1.706659699,0.186363828,2.255837045,1.706659699,0.186363828,4.650237045,1,0
130.7,32705,0,121.8,22610,3.078043195,0.049281744,0.009595132,3.078043195,0.049281744,1.783595132,0,0
130.7,29880,0,112.2,23567,0.429543657,0.116919533,0.00371004,0.429543657,0.116919533,3.69691004,0,0
130.7,30788,207,115.2,20895,1.820465301,0.079948712,0.048474062,1.820465301,0.079948712,3.156874062,1,0
130.7,31645,59,118.2,21781,-0.073092079,0.058794757,0.003009321,-0.073092079,0.058794757,2.507409321,1,0
130.7,33455,0,124.3,22502,3.039789415,0.105404506,0.402152816,3.039789415,0.105404506,1.684152816,0,0
130.7,33730,79,125.2,16366,3.814228539,0.131844214,11.05426558,3.814228539,0.131844214,12.15146558,1,0
130.7,30459,228,114.2,20695,0.598210876,0.103973687,0.001123945,0.598210876,0.103973687,3.317123945,1,0
130.7,31096,105,116.5,21277,2.782863597,0.111836829,0.007320398,2.782863597,0.111836829,2.861720398,1,0
130.7,34124,215,126.6,22103,0.546323356,0.182282222,0.916622146,0.546323356,0.182282222,1.749422146,1,0
130.7,31092,0,116.4,18875,3.026419605,0.011048495,2.140226472,3.026419605,0.011048495,4.999426472,0,0
130.7,30920,0,115.8,21391,1.255175356,0.172160747,0.001973088,1.255175356,0.172160747,2.995573088,0,0
130.8,28898,67,108.9,18574,0.32204744,0.149595536,1.376034122,0.32204744,0.149595536,5.750434122,1,0
130.8,33026,8,122.8,22764,0.070679837,0.135489868,0.002592857,0.070679837,0.135489868,1.599392857,2,0
130.8,19036,181,75.4,18388,1.157722199,0.138336489,1.319941313,1.157722199,0.138336489,12.39594131,1,0
130.8,27361,0,103.6,18665,-0.080289529,0.152038599,0.28735164,-0.080289529,0.152038599,5.71535164,0,0
130.8,33488,299,124.4,20113,-0.428604478,0.092198822,2.535991013,-0.428604478,0.092198822,3.800391013,1,0
